,day,date,nb_authors,place,room,ref,section,session,pres,invited,lentitle,year
5090,Tuesday,16 December 2014,9.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Mercury,Poster,0.0,1.0,2014
5091,Thursday,18 December 2014,3.0,Moscone West,Poster Hall,0.0,Global Environmental Change,The Third Pole Environment (TPE) Under Global Changes,Poster,0.0,1.0,2014
5092,Thursday,18 December 2014,4.0,Moscone West,Not an Option,0.0,Global Environmental Change,Extreme Events and Climate Change,Poster,0.0,1.0,2014
5093,Wednesday,17 December 2014,3.0,Moscone West,Poster Hall,0.0,Hydrology,Uncertainty Quantification and Reduction in Hydrogeological Forecasting and Inversion,Poster,0.0,1.0,2014
5095,Monday,15 December 2014,7.0,Moscone West,Poster Hall,0.0,Geodesy,The Global Geodetic Observing System and Earth Rotation,Poster,0.0,1.0,2014
5096,Wednesday,17 December 2014,4.0,Moscone West,Not an Option,0.0,Paleoceanography and Paleoclimatology,"Sea Level, Ice Sheets, and High-Latitude Climates during Previous Warm Periods",Poster,0.0,1.0,2014
5097,Monday,15 December 2014,1.0,Moscone West,Poster Hall,0.0,Hydrology,Surface Hydrology,Poster,0.0,1.0,2014
5098,Tuesday,16 December 2014,1.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Atmospheric Sciences General Contributions,Poster,0.0,1.0,2014
5099,Wednesday,17 December 2014,2.0,Moscone West,2002,0.0,Biogeosciences,Biosphere-Atmosphere Greenhouse Gas Fluxes in Terrestrial Ecosystem,Poster,0.0,1.0,2014
5100,Friday,19 December 2014,2.0,Moscone South,304,0.0,Tectonophysics,Three-Dimensional Observations and Models of Lithospheric Extension,Poster,0.0,1.0,2014
5101,Thursday,18 December 2014,5.0,Moscone West,Poster Hall,0.0,Hydrology,Streamflow Prediction from the Catchment to the Continental Scale,Poster,0.0,1.0,2014
5102,Tuesday,16 December 2014,5.0,Moscone West,3006,0.0,Atmospheric Sciences,Atmospheric Ice Nuclei and Ice Cloud Formation,Oral,0.0,1.0,2014
5103,Tuesday,16 December 2014,2.0,Moscone West,Poster Hall,0.0,Biogeosciences,Molecular Biomarkers,Poster,0.0,1.0,2014
5104,Wednesday,17 December 2014,3.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Accelerated and Punctuated,Poster,0.0,1.0,2014
5105,Monday,15 December 2014,3.0,Moscone West,Poster Hall,0.0,Ocean Sciences,Renewable Energy,Poster,0.0,1.0,2014
5106,Monday,15 December 2014,2.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Advances in Precipitation Observations and Analysis,Poster,0.0,1.0,2014
5107,Monday,15 December 2014,4.0,Moscone West,Poster Hall,0.0,Biogeosciences,Understanding Present and Future Amazonian Rainforests,Poster,0.0,1.0,2014
5108,Tuesday,16 December 2014,6.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Dynamics of Continental and Submarine Hydrothermal Systems,Poster,0.0,1.0,2014
5109,Monday,15 December 2014,3.0,Moscone West,Poster Hall,0.0,Global Environmental Change,Natural- and Human-Induced Changes and the Role of Groundwater in Terrestrial Water Cycle,Poster,0.0,1.0,2014
5110,Friday,19 December 2014,6.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Recent Advances in Ophiolite Research,Poster,0.0,1.0,2014
5111,Wednesday,17 December 2014,3.0,Moscone South,Poster Hall,0.0,Tectonophysics,"Seismicity, Tectonics, and Geofluids in South and East Asia",Poster,0.0,1.0,2014
5112,Friday,19 December 2014,4.0,Moscone West,2004,0.0,Biogeosciences,Remote Sensing of Forest Disturbance,Oral,0.0,1.0,2014
5113,Thursday,18 December 2014,6.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology","Advanced Techniques for Determining Elemental Composition, Isotopic Abundance, and Radioisotopic Age Using Bulk and Microanalysis",Poster,0.0,1.0,2014
5114,Thursday,18 December 2014,4.0,Moscone South,Poster Hall,0.0,Seismology,Imaging the Earth IX Imaging Seismic Anisotropy and Attenuation + Theoretical Developments,Poster,0.0,1.0,2014
5115,Friday,19 December 2014,3.0,Moscone West,Poster Hall,0.0,Biogeosciences,"Managing Phosphorus Fate and Transport at the Biogeochemical, Hydrologic, and Food Production Nexus",Poster,0.0,1.0,2014
5116,Monday,15 December 2014,3.0,Moscone West,2005,0.0,Earth and Planetary Surface Processes,From Ridge to Reef,Oral,0.0,1.0,2014
5117,Tuesday,16 December 2014,4.0,Moscone West,3022,0.0,Hydrology,"Microorganisms, Colloids, Engineered Nanoparticles, and Emerging Contaminants in the Environment",Oral,0.0,1.0,2014
5118,Thursday,18 December 2014,2.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology","Advanced Techniques for Determining Elemental Composition, Isotopic Abundance, and Radioisotopic Age Using Bulk and Microanalysis",Poster,0.0,1.0,2014
5119,Tuesday,16 December 2014,2.0,Moscone South,Poster Hall,0.0,Seismology,Imaging the Earth Passive and Active Source Studies of the Crust,Poster,0.0,1.0,2014
5120,Tuesday,16 December 2014,3.0,Moscone West,Poster Hall,0.0,Biogeosciences,Soil Organic Matter Dynamics,Poster,0.0,1.0,2014
5121,Thursday,18 December 2014,3.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",Reducing Vulnerability from Latin American Volcanoes through Enhanced Monitoring Efforts,Poster,0.0,1.0,2014
5122,Thursday,18 December 2014,5.0,Moscone West,Poster Hall,0.0,Hydrology,Streamflow Prediction from the Catchment to the Continental Scale,Poster,0.0,1.0,2014
5123,Wednesday,17 December 2014,3.0,Moscone West,Poster Hall,0.0,Biogeosciences,Earth Observations for National to Global Agricultural and Rangeland Monitoring (GEOGLAM),Poster,0.0,1.0,2014
5125,Tuesday,16 December 2014,3.0,Moscone South,Poster Hall,0.0,Earth and Space Science Informatics,Big Data in the Geosciences,Poster,0.0,1.0,2014
5126,Thursday,18 December 2014,5.0,Moscone West,Poster Hall,0.0,Hydrology,Critical Zone in the Anthropocence,Poster,0.0,1.0,2014
5127,Wednesday,17 December 2014,3.0,Moscone West,2005,0.0,Earth and Planetary Surface Processes,Advances in Research on Fluvial Sediment Regimes,Oral,0.0,1.0,2014
5128,Monday,15 December 2014,8.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,"Aerosols, Pollutants, and Greenhouse Gases from Asia",Poster,0.0,1.0,2014
5129,Friday,19 December 2014,4.0,Moscone South,303,0.0,Hydrology,Perspectives and Challenges in Modeling Soil Processes,Poster,0.0,1.0,2014
5130,Friday,19 December 2014,4.0,Moscone South,Poster Hall,0.0,Natural Hazards,Extreme Sea Levels and Coastal Flood Risk in a Changing Climate,Poster,0.0,1.0,2014
5131,Wednesday,17 December 2014,3.0,Moscone South,Poster Hall,0.0,Tectonophysics,Linking Plate Tectonics and Mantle Convection to Wilson Cycles,Poster,0.0,1.0,2014
5132,Wednesday,17 December 2014,11.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Magnetospheric Response to Transient Solar Wind Phonomena,Poster,0.0,1.0,2014
5135,Monday,15 December 2014,4.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Solar and Heliospheric Physics General Contributions,Poster,0.0,1.0,2014
5136,Wednesday,17 December 2014,3.0,Moscone West,3024,0.0,Atmospheric and Space Electricity,Energetic Radiation from Lightning and Thunderstorms,Oral,0.0,1.0,2014
5137,Wednesday,17 December 2014,2.0,Moscone South,Poster Hall,0.0,Earth and Planetary Surface Processes,Advances in Research on Fluvial Sediment Regimes,Poster,0.0,1.0,2014
5138,Thursday,18 December 2014,2.0,Moscone West,Poster Hall,0.0,Biogeosciences,Mercury Pollution and Environmental Change,Poster,0.0,1.0,2014
5139,Wednesday,17 December 2014,1.0,Moscone South,Poster Hall,0.0,Geomagnetism and Paleomagnetism,"Imaging Near-Surface to Deep Lithospheric Structure Using Gravity, Magnetic, and Electromagnetic Methods",Poster,0.0,1.0,2014
5141,Friday,19 December 2014,1.0,Moscone West,2012,0.0,SPA-Solar and Heliospheric Physics,Challenges to Space Weather Forecasting and Data-Driven Modeling of the Sun Focused on January 2014,Oral,0.0,1.0,2014
5142,Friday,19 December 2014,2.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Magnetospheres in the Solar System,Poster,0.0,0.0,2014
5143,Monday,15 December 2014,3.0,Moscone West,Poster Hall,0.0,Biogeosciences,Urban Areas and Global Change,Poster,0.0,1.0,2014
5144,Friday,19 December 2014,4.0,Moscone West,3011,0.0,Hydrology,Remote Sensing of Rivers,Oral,0.0,1.0,2014
5147,Wednesday,17 December 2014,4.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,Reanalysis,Poster,0.0,1.0,2014
5148,Friday,19 December 2014,1.0,Moscone West,2009,0.0,Study of Earth's Deep Interior,"From Core to Crust, the Evolution of Planetary Interiors",Oral,0.0,1.0,2014
5149,Wednesday,17 December 2014,9.0,Moscone West,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Novel Approaches to and New Insights from Speleothem-Based Climate Reconstructions,Poster,0.0,1.0,2014
5150,Wednesday,17 December 2014,3.0,Moscone West,3012,0.0,Atmospheric Sciences,Atmospheric Sciences General Contributions,Poster,0.0,1.0,2014
5151,Wednesday,17 December 2014,17.0,Moscone West,Poster Hall,0.0,Biogeosciences,Vulnerability of Permafrost Carbon to Climate Change,Poster,0.0,1.0,2014
5154,Thursday,18 December 2014,8.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Greenhouse Gas Measurements Using Active Optical Remote Sensing,Poster,0.0,1.0,2014
5155,Friday,19 December 2014,6.0,Moscone West,2024,0.0,Biogeosciences,Biochar Research,Oral,0.0,1.0,2014
5156,Monday,15 December 2014,5.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Rapid Environmental Change and the Fate of Planetary Habitability,Poster,0.0,1.0,2014
5157,Wednesday,17 December 2014,1.0,Moscone South,Poster Hall,0.0,Study of Earth's Deep Interior,"The Structure, Dynamics, and Evolution of Earth's Core",Poster,0.0,1.0,2014
5158,Thursday,18 December 2014,6.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Rosetta 2014,Poster,0.0,1.0,2014
5160,Thursday,18 December 2014,6.0,Moscone West,2008,0.0,Paleoceanography and Paleoclimatology,The East Asian Monsoon and Its Impact on Marginal Seas,Poster,0.0,1.0,2014
5162,Tuesday,16 December 2014,4.0,Moscone West,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Holocene Climate Archives from Across the Arctic,Poster,0.0,1.0,2014
5163,Friday,19 December 2014,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Mechanisms of Anthropogenic Aerosol Forcing on Regional Climate Variability and Change,Poster,0.0,1.0,2014
5165,Tuesday,16 December 2014,8.0,Moscone West,3018,0.0,Global Environmental Change,"Climate and the Intersects of Water, Energy, and Land Use",Poster,0.0,1.0,2014
5166,Tuesday,16 December 2014,4.0,Moscone West,Poster Hall,0.0,Biogeosciences,Molecular Biomarkers,Poster,0.0,1.0,2014
5167,Tuesday,16 December 2014,8.0,Moscone South,Poster Hall,0.0,Planetary Sciences,In and Out of Jove,Poster,0.0,1.0,2014
5168,Thursday,18 December 2014,7.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Mars Science Laboratory's Prime Mission,Poster,0.0,1.0,2014
5170,Thursday,18 December 2014,6.0,Moscone West,Not an Option,0.0,Biogeosciences,Biosphere-Atmosphere Greenhouse Gas Fluxes in Terrestrial Ecosystem,Poster,0.0,1.0,2014
5171,Tuesday,16 December 2014,3.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",What Can Pyroclasts Tell Us?,Poster,0.0,1.0,2014
5172,Friday,19 December 2014,5.0,Moscone South,Poster Hall,0.0,Seismology,Recent Advances in Slow Slip and Tremor,Poster,0.0,1.0,2014
5173,Monday,15 December 2014,2.0,Moscone West,Poster Hall,0.0,Hydrology,Water Resources Management and Policy in a Changing World,Poster,0.0,1.0,2014
5174,Tuesday,16 December 2014,9.0,Moscone South,Poster Hall,0.0,Planetary Sciences,Mercury,Poster,0.0,1.0,2014
5175,Tuesday,16 December 2014,5.0,Moscone West,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Holocene Climate Archives from Across the Arctic,Poster,0.0,1.0,2014
5178,Wednesday,17 December 2014,4.0,Moscone South,304,0.0,Tectonophysics,Ductile Deformation in the Lithosphere,Oral,0.0,1.0,2014
5180,Friday,19 December 2014,3.0,Moscone West,3012,0.0,Atmospheric Sciences,Innovative Insights into the Climate System and Climate Models,Oral,0.0,1.0,2014
5181,Monday,15 December 2014,5.0,Moscone West,2008,0.0,SPA-Magnetospheric Physics,Plasma Sheet Instabilities and Magnetotail Origins of Auroral Structures,Oral,0.0,1.0,2014
5183,Monday,15 December 2014,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Maritime Continent,Poster,0.0,1.0,2014
5184,Tuesday,16 December 2014,2.0,Moscone South,Poster Hall,0.0,Seismology,Decade of Megatsunamis,Poster,0.0,1.0,2014
5186,Wednesday,17 December 2014,3.0,Moscone South,Poster Hall,0.0,Seismology,Seismology Contributions,Poster,0.0,1.0,2014
5187,Tuesday,16 December 2014,8.0,Moscone West,Poster Hall,0.0,Hydrology,The Role of Geoscience in Establishing a Scientific Basis for Long-Term Waste Management,Poster,0.0,1.0,2014
5188,Thursday,18 December 2014,5.0,Moscone South,Poster Hall,0.0,"Volcanology, Geochemistry and Petrology",The Making of a Continent,Poster,0.0,1.0,2014
5189,Friday,19 December 2014,4.0,Moscone South,Poster Hall,0.0,Tectonophysics,Illuminating the Factors That Determine Subduction Megathrust Fault Slip Style,Poster,0.0,1.0,2014
5190,Thursday,18 December 2014,5.0,Moscone South,Poster Hall,0.0,Study of Earth's Deep Interior,The Mantle Transition Zone,Poster,0.0,1.0,2014
5191,Tuesday,16 December 2014,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Atmospheric Sciences General Contributions VI,Poster,0.0,1.0,2014
5192,Thursday,18 December 2014,3.0,Moscone South,Poster Hall,0.0,Tectonophysics,"Structure, Evolution, and Seismic Behavior of Oceanic Strike-Slip Faults",Poster,0.0,1.0,2014
5193,Thursday,18 December 2014,3.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Connection of Solar Events with the Variability of Space Environments,Poster,0.0,1.0,2014
5195,Tuesday,16 December 2014,4.0,Moscone West,3018,0.0,Hydrology,Numerical Modelling of Geo-Energy Related Physical Processes in Geological Systems,Oral,0.0,1.0,2014
5197,Thursday,18 December 2014,3.0,Moscone South,Poster Hall,0.0,Seismology,Imaging the Earth IX Imaging Seismic Anisotropy and Attenuation + Theoretical Developments,Poster,0.0,1.0,2014
5198,Friday,19 December 2014,6.0,Moscone West,Poster Hall,0.0,Hydrology,Subsurface Fracture/Fault Characterization and Modeling,Poster,0.0,1.0,2014
5199,Friday,19 December 2014,1.0,Moscone South,104,0.0,Union,Understanding Why People Reject Sound Scientific Information and How Scientists Can Respond,Oral,0.0,1.0,2014
5200,Wednesday,17 December 2014,3.0,Moscone West,Poster Hall,0.0,Hydrology,Hydrologic Connectivity,Poster,0.0,1.0,2014
5201,Tuesday,16 December 2014,4.0,Moscone West,Poster Hall,0.0,Paleoceanography and Paleoclimatology,The Northeastern Atlantic and the Arctic-Atlantic Gateway,Poster,0.0,1.0,2014
5202,Tuesday,16 December 2014,2.0,Moscone South,Poster Hall,0.0,Seismology,Aftershock Hazard,Poster,0.0,1.0,2014
5203,Friday,19 December 2014,3.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Organized Convection Across Scales,Poster,0.0,1.0,2014
5204,Wednesday,17 December 2014,6.0,Moscone West,Not an Option,0.0,Ocean Sciences,Marine Geohazards,Poster,0.0,1.0,2014
5206,Friday,19 December 2014,5.0,Moscone West,Not an Option,0.0,Hydrology,Open-Source Tools and Software Development for the Hydrological Sciences,Poster,0.0,1.0,2014
5208,Friday,19 December 2014,5.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Interhemispheric Differences in High-Latitude Geospace,Poster,0.0,1.0,2014
5211,Monday,15 December 2014,4.0,Moscone South,Poster Hall,0.0,Atmospheric and Space Electricity,Atmospheric and Space Electricity General Contributions,Poster,0.0,1.0,2014
5212,Thursday,18 December 2014,5.0,Moscone South,Poster Hall,0.0,SPA-Solar and Heliospheric Physics,Connection of Solar Events with the Variability of Space Environments,Poster,0.0,1.0,2014
5213,Tuesday,16 December 2014,6.0,Moscone West,Poster Hall,0.0,Paleoceanography and Paleoclimatology,Cenozoic through Modern Climate and Glacial Records and Processes at High-Latitude Margins,Poster,0.0,1.0,2014
5215,Thursday,18 December 2014,5.0,Moscone West,Poster Hall,0.0,Ocean Sciences,"The Atlantic Meridional Overturning Circulation, Climate Variability, and Change",Poster,0.0,1.0,2014
5216,Tuesday,16 December 2014,8.0,Moscone West,Not an Option,0.0,Hydrology,"Coupled Hydraulic, Geochemical, and Geomechanical Processes in Carbon Storage",Poster,0.0,1.0,2014
5217,Thursday,18 December 2014,4.0,Moscone West,Not an Option,0.0,Hydrology,Remote Sensing Applications for Water Resources Management,Poster,0.0,1.0,2014
5218,Monday,15 December 2014,1.0,Moscone West,3011,0.0,Hydrology,Understanding the Interface Between Models and Data,Oral,0.0,1.0,2014
5219,Thursday,18 December 2014,3.0,Moscone West,3008,0.0,Atmospheric Sciences,Toward Reducing Systematic Errors in Weather and Climate Models,Oral,0.0,1.0,2014
5220,Monday,15 December 2014,6.0,Moscone South,Poster Hall,0.0,Tectonophysics,Near Fault Observatories to Understand Faulting and Earthquake Mechanics,Poster,0.0,1.0,2014
5221,Thursday,18 December 2014,4.0,Moscone West,Poster Hall,0.0,Ocean Sciences,Ocean Mesoscale Processes,Poster,0.0,1.0,2014
5222,Monday,15 December 2014,2.0,Moscone South,Poster Hall,0.0,Public Affairs,Critical Zone Science,Poster,0.0,1.0,2014
5225,Wednesday,17 December 2014,2.0,Moscone West,Poster Hall,0.0,Hydrology,Mixing and Reaction Across Scales in Hydrological Systems,Poster,0.0,1.0,2014
5226,Wednesday,17 December 2014,5.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Atmospheric Gas-Phase and Aerosol Chemistry over the Southeastern United States,Poster,0.0,1.0,2014
5227,Tuesday,16 December 2014,2.0,Moscone South,Poster Hall,0.0,Nonlinear Geophysics,"Patterns, Visualization, and Stochastic Processes in Geophysics",Poster,0.0,1.0,2014
5228,Thursday,18 December 2014,2.0,Moscone West,3012,0.0,Atmospheric Sciences,Warm Boundary Layer Clouds and Climate Change From the Cloud- to the Global Scale,Oral,0.0,1.0,2014
5229,Friday,19 December 2014,5.0,Moscone South,Poster Hall,0.0,SPA-Magnetospheric Physics,Magnetospheres in the Solar System,Poster,0.0,1.0,2014
5230,Monday,15 December 2014,3.0,Moscone South,Poster Hall,0.0,Study of Earth's Deep Interior,State of the Art in Computational Geoscience,Poster,0.0,1.0,2014
5231,Monday,15 December 2014,3.0,Moscone South,Poster Hall,415.0,Earth and Space Science Informatics,Advanced Concepts and Disruptive Technologies to Enhance Satellite Data Exploitation,Poster,0.0,1.0,2014
5232,Tuesday,16 December 2014,9.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,Atmospheric Sciences General Contributions VII,Poster,0.0,1.0,2014
5233,Tuesday,16 December 2014,7.0,Moscone South,Poster Hall,0.0,Tectonophysics,India-Asia Collision from Head-on Continent-Continent Collision to Highly Oblique Oceanic Subduction,Poster,0.0,1.0,2014
5234,Friday,19 December 2014,6.0,Moscone South,Poster Hall,0.0,Atmospheric Sciences,"Advances in Remote Sensing of Fires, Aerosols, and Trace Gases for Air Quality Applications",Poster,0.0,1.0,2014
